type,category_pk,cue,name,movie
EXPLANATION,sq_001_bhoomi_f.mp4,,Mangalacharan Overview,exs_100_intromangala.mp4
EXPLANATION,sq_001_bhoomi_f.mp4,0 - 7000,Bhoomipranam,exs_101_bhumi.mp4
EXPLANATION,sq_101_mangalacharan1_f.mp4,,Mangalacharan Overview,exs_100_intromangala.mp4
EXPLANATION,sq_101_mangalacharan1_f.mp4,0 - 7000,Durga Stuti,exs_102_durga.mp4
EXPLANATION,sq_102_mangalacharan2_f.mp4,,Mangalacharan Overview,exs_100_intromangala.mp4
EXPLANATION,sq_102_mangalacharan2_f.mp4,0 - 7000,Ganesh Bandana,exs_103_ganband.mp4
EXPLANATION,sq_103_mangalacharan3_f.mp4,,Mangalacharan Overview,exs_100_intromangala.mp4
EXPLANATION,sq_103_mangalacharan3_f.mp4,0 - 7000,Sabhapranam,exs_104_sabhapranam.mp4
EXPLANATION,sq_201_sthiti_f.mp4,,Sthayi Overview,exs_200_sthayi.mp4
EXPLANATION,sq_201_sthiti_f.mp4,0 - 7000,Sthiti,exs_201_sabda.mp4
EXPLANATION,sq_202_GPDsthayi_f.mp4,,Sthayi Overview,exs_200_sthayi.mp4
EXPLANATION,sq_202_GPDsthayi_f.mp4,0 - 7000,Sthayi - Pankaj Charan Das,exs_202_GPDstha.mp4
EXPLANATION,sq_203_battu_f.mp4,,Sthayi Overview,exs_200_sthayi.mp4
EXPLANATION,sq_203_battu_f.mp4,0 - 7000,Battu - Kelucharan Mohapatra,exs_203_battu.mp4
EXPLANATION,sq_204_konark_f.mp4,,Sthayi Overview,exs_200_sthayi.mp4
EXPLANATION,sq_204_konark_f.mp4,0 - 7000,Konark Kanti,exs_204_konark.mp4
EXPLANATION,sq_301_pallavi_f.mp4,,Pallavi Overview,exs_300_pallavi.mp4
EXPLANATION,sq_301_pallavi_f.mp4,0 - 7000,Raga Rageshri,exs_301_rage.mp4
EXPLANATION,sq_302_pallavi2_f.mp4,,Pallavi Overview,exs_300_pallavi.mp4
EXPLANATION,sq_302_pallavi2_f.mp4,0 - 7000,Raga Hamsadhwani,exs_302_hamsa.mp4
EXPLANATION,sq_401_abhinaya1_f.mp4,,Abhinaya Overview,exs_400_abhin.mp4
EXPLANATION,sq_401_abhinaya1_f.mp4,0 - 7000,Sakhi Hey,exs_401_sakh.mp4
EXPLANATION,sq_402_abhinaya2_f.mp4,,Abhinaya Overview,exs_400_abhin.mp4
EXPLANATION,sq_402_abhinaya2_f.mp4,0 - 7000,Pratinayaka,exs_402_pratina.mp4
EXPLANATION,sq_501_moksha_f.mp4,,Moksha Overview,exs_500_moksha.mp4
EXPLANATION,sq_501_moksha_f.mp4,0 - 7000,Moksha,exs_501_kelumoksha.mp4
EXPLANATION,sq_601_pc1_f.mp4,,Pada Chalana Overview,exs_600_introchalana.mp4
EXPLANATION,sq_601_pc1_f.mp4,0 - 7000,1,exs_601_pc1.mp4
EXPLANATION,sq_602_pc2_f.mp4,,Pada Chalana Overview,exs_600_introchalana.mp4
EXPLANATION,sq_602_pc2_f.mp4,0 - 7000,2,exs_602_pc2.mp4
EXPLANATION,sq_603_pc3_f.mp4,,Pada Chalana Overview,exs_600_introchalana.mp4
EXPLANATION,sq_603_pc3_f.mp4,0 - 7000,3,exs_603_pc3.mp4
EXPLANATION,sq_604_pc4_f.mp4,,Pada Chalana Overview,exs_600_introchalana.mp4
EXPLANATION,sq_604_pc4_f.mp4,0 - 7000,4,exs_604_pc4.mp4
EXPLANATION,sq_501_vilasini_f.mp4,0 - 7000,Vilasini,exs_700_vilas.mp4
EXPLANATION,sq_502_chalo_f.mp4,0 - 7000,Chalo Chalo,exs_800_chalo.mp4
EXPLANATION,sq_503_gatibilasl_f.mp4,0 - 7000,Gatibilas (Simha),exs_900_liongati.mp4
EXPLANATION,sq_504_gatibilash_f.mp4,0 - 7000,Gatibilas (Hamsa),exs_1000_swangati.mp4
EXPLANATION,sq_505_debi_f.mp4,0 - 7000,Debi Bharani,exs_1100_debi.mp4
EXPLANATION,sq_506_kundalika_f.mp4,0 - 7000,Kundalika,exs_1200_kunda.mp4
EXPLANATION,sq_506_kundalika_f.mp4,,Bhramari Overview,exu_800_01_introbhrasb.mp4
EXPLANATION,sq_507_abahani_f.mp4,0 - 7000,Abahani,exs_1300_abah.mp4
EXPLANATION,sq_508_dasa_f.mp4,0 - 7000,Dasavatara,exs_1400_dasa.mp4
EXPLANATION,sq_509_ABBB_f.mp4,0 - 7000,Abartan Bibartan,exs_1500_abbb.mp4
EXPLANATION,sq_510_murch_f.mp4,0 - 7000,Murchhana,exs_1600_murch.mp4
EXPLANATION,sq_511_sabda_f.mp4,0 - 7000,Shiv Parvathi Sabda,exs_1700_sabda.mp4
EXPLANATION,sq_512_sthsan_f.mp4,0 - 7000,Sthayi & Sanchari Bhava,exs_1800_sthsan.mp4
UNIT,sq_001_bhoomi_f.mp4,0 - 31,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_001_bhoomi_f.mp4,72 - 78,Veshtita,ut_802_vesht_f.mp4
UNIT,sq_001_bhoomi_f.mp4,150 - 151,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_001_bhoomi_f.mp4,152 - 154,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_001_bhoomi_f.mp4,158 - 175,Kumbha,ut_307_kumbha_f.mp4
UNIT,sq_001_bhoomi_f.mp4,176 - 178,Sama,ut_303_samapada_f.mp4
UNIT,sq_001_bhoomi_f.mp4,199 - 2000,Sama,ut_303_samapada_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,9 - 10,Sama,ut_303_samapada_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,10 - 12,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,12 - 12,Kumbha,ut_307_kumbha_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,32 - 33,Sama,ut_303_samapada_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,33 - 34,Alidha,ut_327_alidh_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,40 - 41,Dhanu,ut_312_dhanu_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,42 - 43,Sama,ut_303_samapada_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,44 - 45,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,47 - 49,Ullolita,ut_324_ullo_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,49 - 51,Ardha,ut_801_ardhabh_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,57 - 58,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,70 - 71,Ullolita,ut_324_ullo_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,94 - 96,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,103 - 104,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,105 - 106,Ardha,ut_801_ardhabh_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,108 - 110,Akash,ut_819_kash_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,110 - 112,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,113 - 115,Ullolita,ut_324_ullo_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,118 - 120,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,131 - 132,Ullolita,ut_324_ullo_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,135 - 136,Bandhani,ut_329_bandh_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,136 - 141,Ekapada,ut_330_ekapada_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,144 - 145,Ullolita,ut_324_ullo_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,217 - 218,Sama,ut_303_samapada_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,223 - 226,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,228 - 232,Sama,ut_303_samapada_f.mp4
UNIT,sq_101_mangalacharan1_f.mp4,233 - 237,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,0 - 8,Sama,ut_303_samapada_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,9 - 12,Rekha,ut_302_rekha_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,12 - 15,Sama,ut_303_samapada_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,18 - 20,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,22 - 24,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,26 - 28,Mandala,ut_310_mandala_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,28 - 31,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,36 - 40,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,42 - 43,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,45 - 47,Lolita pada,ut_322_lalita_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,50 - 55,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,56 - 61,Janghashrita,ut_331_jangh_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,64 - 68,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,108 - 110,Sama,ut_303_samapada_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,95 - 99,Bhujangi,ut_907_bhuj_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,114 - 121,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,124 - 130,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_102_mangalacharan2_f.mp4,131 - 136,Sama,ut_303_samapada_f.mp4
UNIT,sq_201_sthiti_f.mp4,0 - 74,Sama,ut_303_samapada_f.mp4
UNIT,sq_201_sthiti_f.mp4,211 - 217,Bamachala - Dakshyachala,ut_501_bamdaksh_f.mp4
UNIT,sq_201_sthiti_f.mp4,217 - 219,Agrachala - Prushthachala,ut_502_agraprushth_f.mp4
UNIT,sq_201_sthiti_f.mp4,219 - 226,Adi,ut_301_adi_f.mp4
UNIT,sq_201_sthiti_f.mp4,226 - 234,Rekha,ut_302_rekha_f.mp4
UNIT,sq_201_sthiti_f.mp4,234 - 237,Sama,ut_303_samapada_f.mp4
UNIT,sq_201_sthiti_f.mp4,238 - 246,Viparitha/dwimukha,ut_304_viparit_f.mp4
UNIT,sq_201_sthiti_f.mp4,335 - 336,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_201_sthiti_f.mp4,459 - 461,Ardhaswastika,ut_305_arswastik_f.mp4
UNIT,sq_201_sthiti_f.mp4,461 - 463,Swastika,ut_306_swastik_f.mp4
UNIT,sq_201_sthiti_f.mp4,463 - 464,Kumbha,ut_307_kumbha_f.mp4
UNIT,sq_201_sthiti_f.mp4,465 - 467,Ardha-chauka,ut_308_archauk_f.mp4
UNIT,sq_201_sthiti_f.mp4,467 - 470,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_201_sthiti_f.mp4,470 - 477,Mandala,ut_310_mandala_f.mp4
UNIT,sq_201_sthiti_f.mp4,509 - 510,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_201_sthiti_f.mp4,523 - 525,Mandala,ut_310_mandala_f.mp4
UNIT,sq_201_sthiti_f.mp4,656 - 658,Trasya,ut_311_trasya_f.mp4
UNIT,sq_201_sthiti_f.mp4,658 - 661,Dhanu,ut_312_dhanu_f.mp4
UNIT,sq_201_sthiti_f.mp4,661 - 666,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_201_sthiti_f.mp4,667 - 669,Suchi,ut_314_suchi_f.mp4
UNIT,sq_201_sthiti_f.mp4,669 - 672,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_201_sthiti_f.mp4,672 - 675,Anukunchita,ut_317_anukun_f.mp4
UNIT,sq_201_sthiti_f.mp4,678 - 680,Gharshita,ut_318_ghars_f.mp4
UNIT,sq_201_sthiti_f.mp4,680 - 683,Utparshani,ut_319_utpar_f.mp4
UNIT,sq_201_sthiti_f.mp4,683 - 687,Vilagna Parshani,ut_316_vilag_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,0 - 16,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,17 - 18,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,20 - 21,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,29 - 3,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,31 - 31,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,92 - 93,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,94 - 95,Mardala,ut_201_mardala_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,98 - 99,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,100 - 105,Mardala,ut_201_mardala_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,105 - 106,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,110 - 112,Prusthadhanu,ut_808_kunprush_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,115 - 116,Lolita pada,ut_322_lalita_f.mp4
UNIT,sq_202_GPDsthayi_f.mp4,129 - 139,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_203_battu_f.mp4,0 - 8,Sama,ut_303_samapada_f.mp4
UNIT,sq_203_battu_f.mp4,9 - 11,Kumbha,ut_307_kumbha_f.mp4
UNIT,sq_203_battu_f.mp4,13 - 27,Parshachira,ut_807_parshach_f.mp4
UNIT,sq_203_battu_f.mp4,31 - 44,Parshachira,ut_807_parshach_f.mp4
UNIT,sq_203_battu_f.mp4,50 - 52,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_203_battu_f.mp4,59 - 60,Swastika,ut_306_swastik_f.mp4
UNIT,sq_203_battu_f.mp4,65 - 66,Swastika,ut_306_swastik_f.mp4
UNIT,sq_203_battu_f.mp4,70 - 77,Prusthadhanu,ut_808_kunprush_f.mp4
UNIT,sq_203_battu_f.mp4,104 - 105,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_203_battu_f.mp4,105 - 106,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_203_battu_f.mp4,106 - 113,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_203_battu_f.mp4,172 - 173,Swastika,ut_306_swastik_f.mp4
UNIT,sq_203_battu_f.mp4,186 - 190,Janghashrita,ut_331_jangh_f.mp4
UNIT,sq_203_battu_f.mp4,196 - 2000,Sama,ut_303_samapada_f.mp4
UNIT,sq_204_konark_f.mp4,8 - 12,Mardala,ut_201_mardala_f.mp4
UNIT,sq_204_konark_f.mp4,13 - 15,Manjeera,ut_203_manj_f.mp4
UNIT,sq_204_konark_f.mp4,15 - 18,Mardala,ut_201_mardala_f.mp4
UNIT,sq_204_konark_f.mp4,30 - 33,Ullolita,ut_324_ullo_f.mp4
UNIT,sq_204_konark_f.mp4,58 - 59,Chauka,ut_805_chakrachauk_f.mp4
UNIT,sq_204_konark_f.mp4,141 - 142,Meenapuccha,ut_321_meena_f.mp4
UNIT,sq_204_konark_f.mp4,147 - 150,Swastika,ut_306_swastik_f.mp4
UNIT,sq_204_konark_f.mp4,152 - 154,Swastika,ut_306_swastik_f.mp4
UNIT,sq_204_konark_f.mp4,159 - 160,Ardha,ut_801_ardhabh_f.mp4
UNIT,sq_204_konark_f.mp4,169 - 177,Ardha,ut_801_ardhabh_f.mp4
UNIT,sq_204_konark_f.mp4,178 - 182,Ullolita,ut_324_ullo_f.mp4
UNIT,sq_204_konark_f.mp4,208 - 227,Prusthadhanu,ut_808_kunprush_f.mp4
UNIT,sq_204_konark_f.mp4,231 - 2000,Atibhanga,ut_105_atibhanga_f.mp4
UNIT,sq_301_pallavi_f.mp4,0 - 5,Trasya,ut_311_trasya_f.mp4
UNIT,sq_301_pallavi_f.mp4,19 - 22,Akash,ut_819_kash_f.mp4
UNIT,sq_301_pallavi_f.mp4,54 - 55,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_301_pallavi_f.mp4,59 - 61,Trasya,ut_311_trasya_f.mp4
UNIT,sq_301_pallavi_f.mp4,85 - 89,Meenapuccha,ut_321_meena_f.mp4
UNIT,sq_301_pallavi_f.mp4,91 - 92,Bandhani,ut_329_bandh_f.mp4
UNIT,sq_301_pallavi_f.mp4,128 - 131,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_301_pallavi_f.mp4,144 - 145,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_301_pallavi_f.mp4,146 - 148,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_301_pallavi_f.mp4,219 - 229,Prusthadhanu,ut_808_kunprush_f.mp4
UNIT,sq_301_pallavi_f.mp4,255 - 2000,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_302_pallavi2_f.mp4,0 - 6,Utparshani,ut_319_utpar_f.mp4
UNIT,sq_302_pallavi2_f.mp4,86 - 86,Lolita pada,ut_322_lalita_f.mp4
UNIT,sq_302_pallavi2_f.mp4,104 - 115,Utparshani,ut_319_utpar_f.mp4
UNIT,sq_302_pallavi2_f.mp4,116 - 117,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_302_pallavi2_f.mp4,153 - 164,Utparshani,ut_319_utpar_f.mp4
UNIT,sq_302_pallavi2_f.mp4,145 - 146,Ardha,ut_801_ardhabh_f.mp4
UNIT,sq_302_pallavi2_f.mp4,193 - 194,Ardha,ut_801_ardhabh_f.mp4
UNIT,sq_302_pallavi2_f.mp4,285 - 296,Prusthadhanu,ut_808_kunprush_f.mp4
UNIT,sq_302_pallavi2_f.mp4,321 - 2000,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,168 - 171,Kumbha,ut_307_kumbha_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,172 - 179,Sama,ut_303_samapada_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,187 - 194,Vilagna Parshani,ut_316_vilag_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,198 - 204,Trasya,ut_311_trasya_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,207 - 210,Lolita pada,ut_322_lalita_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,215 - 220,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,226 - 227,Swastika,ut_306_swastik_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,236 - 237,Swastika,ut_306_swastik_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,247 - 251,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,267 - 271,Akash,ut_819_kash_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,272 - 275,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,277 - 281,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,282 - 284,Sama,ut_303_samapada_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,285 - 288,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,288 - 290,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,299 - 300,Dhanu,ut_312_dhanu_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,308 - 313,Mandala,ut_310_mandala_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,336 - 346,Sama,ut_303_samapada_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,348 - 350,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,402 - 405,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,409 - 410,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,410 - 413,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,413 - 415,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,417 - 418,Alidha,ut_327_alidh_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,421 - 424,Trasya,ut_809_kuntras_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,430 - 431,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,439 - 441,Trasya,ut_809_kuntras_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,441 - 445,Pratyalidha,ut_328_pratya_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,448 - 455,Sama,ut_303_samapada_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,465 - 475,Sama,ut_303_samapada_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,476 - 478,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,479 - 488,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,496 - 501,Mandala,ut_310_mandala_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,527 - 531,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,533 - 539,Sama,ut_303_samapada_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,569 - 573,Mandala,ut_310_mandala_f.mp4
UNIT,sq_402_abhinaya2_f.mp4,574 - 2000,Sama,ut_303_samapada_f.mp4
UNIT,sq_501_moksha_f.mp4,0 - 5,Sama,ut_303_samapada_f.mp4
UNIT,sq_501_moksha_f.mp4,17 - 18,Tribhangi,ut_811_viptri_f.mp4
UNIT,sq_501_moksha_f.mp4,24 - 25,Tribhangi,ut_811_viptri_f.mp4
UNIT,sq_501_moksha_f.mp4,54 - 55,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_501_moksha_f.mp4,57 - 58,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_501_moksha_f.mp4,60 - 1,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_501_moksha_f.mp4,63 - 64,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_501_moksha_f.mp4,88 - 90,Swastika,ut_306_swastik_f.mp4
UNIT,sq_501_moksha_f.mp4,92 - 93,Swastika,ut_306_swastik_f.mp4
UNIT,sq_501_moksha_f.mp4,95 - 96,Swastika,ut_306_swastik_f.mp4
UNIT,sq_501_moksha_f.mp4,97 - 98,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_501_moksha_f.mp4,103 - 105,Janu Ashrita,ut_325_januas_f.mp4
UNIT,sq_501_moksha_f.mp4,110 - 117,Dhanu,ut_312_dhanu_f.mp4
UNIT,sq_501_moksha_f.mp4,120 - 130,Sama,ut_303_samapada_f.mp4
UNIT,sq_501_moksha_f.mp4,135 - 146,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_501_moksha_f.mp4,150 - 170,Sama,ut_303_samapada_f.mp4
UNIT,sq_501_moksha_f.mp4,171 - 177,Veshtita,ut_802_vesht_f.mp4
UNIT,sq_501_moksha_f.mp4,178 - 180,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_601_pc1_f.mp4,4 - 6,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_601_pc1_f.mp4,29 - 2000,Bandhani,ut_329_bandh_f.mp4
UNIT,sq_602_pc2_f.mp4,5 - 6,Prusthadhanu,ut_313_prustha_f.mp4
UNIT,sq_602_pc2_f.mp4,7 - 14,Prushtadhanu,ut_808_kunprush_f.mp4
UNIT,sq_602_pc2_f.mp4,39 - 40,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_602_pc2_f.mp4,40 - 2000,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_603_pc3_f.mp4,0 - 7,Kunchita,ut_315_kunchi_f.mp4
UNIT,sq_603_pc3_f.mp4,38 - 40,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_603_pc3_f.mp4,46 - 2000,Ekapada,ut_330_ekapada_f.mp4
UNIT,sq_604_pc4_f.mp4,60 - 1,Trasya,ut_311_trasya_f.mp4
UNIT,sq_604_pc4_f.mp4,9 - 11,Prusthadhanu,ut_808_kunprush_f.mp4
UNIT,sq_604_pc4_f.mp4,26 - 28,Ardha,ut_801_ardhabh_f.mp4
UNIT,sq_604_pc4_f.mp4,31 - 33,Ardha,ut_801_ardhabh_f.mp4
UNIT,sq_604_pc4_f.mp4,49 - 51,Chauka,ut_309_chaukapada_f.mp4
UNIT,sq_604_pc4_f.mp4,62 - 63,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_604_pc4_f.mp4,64 - 66,Chauka,ut_803_ekchauk_f.mp4
UNIT,sq_604_pc4_f.mp4,66 - 2000,Chauka,ut_309_chaukapada_f.mp4
SEQUENCE,ut_103_chauka_f.mp4,,Sthiti,sq_201_sthiti_f.mp4
SEQUENCE,ut_301_adi_f.mp4,,Sthiti,sq_201_sthiti_f.mp4
SEQUENCE,ut_302_rekha_f.mp4,,Sthiti,sq_201_sthiti_f.mp4
SEQUENCE,ut_303_samapada_f.mp4,,Sthiti,sq_201_sthiti_f.mp4
SEQUENCE,ut_321_meena_f.mp4,,Shiv Parvathi Sabda,sq_504_sabda_f.mp4
EXPLANATION,ut_101_sama_f.mp4,,Bhangi Overview,exu_001_introBhangi.mp4
EXPLANATION,ut_101_sama_f.mp4,0 - 2000,Sama Bhanga,exu_101_samabhanga.mp4
EXPLANATION,ut_102_ardha_f.mp4,,Bhangi Overview,exu_001_introBhangi.mp4
EXPLANATION,ut_102_ardha_f.mp4,0 - 2000,Ardha Bhanga/ Abhangi,exu_102_ardhabhanga.mp4
EXPLANATION,ut_103_chauka_f.mp4,,Bhangi Overview,exu_001_introBhangi.mp4
EXPLANATION,ut_103_chauka_f.mp4,0 - 2000,Chauka,exu_103_chaukabhanga.mp4
